City,Observer,Species,Group,Obs Date,LOC_FINAL,LOC_ORIG,Habitat_broad,Habitat_spec,Photo,Dead,Notes,LOCATION_CHANGES
Philadelphia,NS/BDW,Common Garter Snake,Snake,8/20/2019,Tacony Creek Park,Tacony Creek Park,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,4/19/2019,Tacony Creek Park,Tacony Creek Park,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,9/15/2018,Tacony Creek Park,Tacony Creek Park,Terrestrial,Edge,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,7/7/2018,Tacony Creek Park,Tacony Creek Park,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,6/4/2018,Tacony Creek Park,Tacony Creek Park,Terrestrial,Edge,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,5/14/2018,Tacony Creek Park,Tacony Creek Park,Terrestrial,Field,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,4/23/2018,Tacony Creek Park,Tacony Creek Park,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,12/4/2016,Tacony Creek Park,Tacony Creek Park,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,7/15/2016,Tacony Creek Park,Tacony Creek Park,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,8/17/2015,Tacony Creek Park,Tacony Creek Park,Aquatic,Creek,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,11/10/2018,Tacony Creek Park,Tacony Creek Park,terrestrial,wooded,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/17/2018,Tacony Creek Park,Tacony Creek Park,terrestrial,wooded,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,11/5/2014,Tacony Creek Park,Tacony Creek Park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,11/10/2018,Tacony Creek Park,Tacony Creek Park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,11/5/2014,Tacony Creek Park,Tacony Creek Park,terrestrial,wooded,yes,no,tacony park,
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/17/2018,Tacony Creek Park,Tacony Creek Park,terrestrial,wooded,yes,no,,
Philadelphia,NS/BDW,Northern Watersnake,Snake,3/21/2020,Tacony Creek Park,Tacony Creek Park,terrestrial,wooded,yes,no,,
Philadelphia,NS/BDW,Northern Watersnake,Snake,8/20/2019,Tacony Creek Park,Tacony Creek Park,terrestrial,wooded,yes,no,,
Philadelphia,NS/BDW,Northern Watersnake,Snake,8/2/2019,Tacony Creek Park,Tacony Creek Park,aquatic,creek,yes,no,,
Philadelphia,NS/BDW,Northern Watersnake,Snake,8/2/2019,Tacony Creek Park,Tacony Creek Park,terrestrial,wooded,yes,no,,
Philadelphia,NS/BDW,Northern Watersnake,Snake,6/2/2019,Tacony Creek Park,Tacony Creek Park,aquatic,creek,yes,no,Location says in a building but picture looks more in woods,
Philadelphia,NS/BDW,Northern Watersnake,Snake,6/2/2018,Tacony Creek Park,Tacony Creek Park,aquatic,creek,yes,no,near wissahickon creek,
Philadelphia,NS/BDW,Northern Watersnake,Snake,4/28/2018,Tacony Creek Park,Tacony Creek Park,aquatic,creek,yes,no,,
Philadelphia,NS/BDW,Northern Watersnake,Snake,9/20/2016,Tacony Creek Park,Tacony Creek Park,aquatic,creek,yes,no,road,
Philadelphia,BDW,Northern Watersnake,Snake,6/2/2019,Tacony Creek Park,Tacony Creek Park,aquatic,creek,yes,no,road,
Philadelphia,BDW,Northern Watersnake,Snake,8/2/2019,Tacony Creek Park,Tacony Creek Park,aquatic,creek,yes,no,,
Philadelphia,BDW,Northern Watersnake,Snake,6/2/2018,Tacony Creek Park,Tacony Creek Park,aquatic,creek,yes,no,,
Philadelphia,BDW,Northern Watersnake,Snake,8/20/2019,Tacony Creek Park,Tacony Creek Park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Northern Watersnake,Snake,8/2/2019,Tacony Creek Park,Tacony Creek Park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Northern Watersnake,Snake,9/20/2016,Tacony Creek Park,Tacony Creek Park,aquatic,creek,yes,no,road,
Philadelphia,BDW,Northern Watersnake,Snake,3/21/2020,Tacony Creek Park,Tacony Creek Park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Northern Watersnake,Snake,4/28/2018,Tacony Creek Park,Tacony Creek Park,aquatic,creek,yes,no,,
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,4/28/2020,Tacony Creek Park,Tacony Creek Park,Aquatic,Pond,yes,no,,
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,7/29/2019,Tacony Creek Park,Tacony Creek Park,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,7/26/2018,Tacony Creek Park,Tacony Creek Park,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,6/16/2018,Tacony Creek Park,Tacony Creek Park,aquatic,creek,yes,no,,
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,6/11/2018,Tacony Creek Park,Tacony Creek Park,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,6/12/2016,Tacony Creek Park,Tacony Creek Park,Terrestrial,Wooded,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,4/28/2020,Tacony Creek Park,Tacony Creek Park,terrestrial,field,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,7/26/2018,Tacony Creek Park,Tacony Creek Park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,6/16/2018,Tacony Creek Park,Tacony Creek Park,aquatic,creek,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,6/11/2018,Tacony Creek Park,Tacony Creek Park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,6/12/2016,Tacony Creek Park,Tacony Creek Park,terrestrial,wooded,yes,no,road,
Philadelphia,NS/BDW,Painted Turtle,Turtle,9/19/2018,Tacony Creek Park,Tacony Creek Park,Aquatic,Creek,yes,no,,
Philadelphia,NS,Painted Turtle,Turtle,9/19/2018,Tacony Creek Park,Tacony Creek Park,Aquatic,Creek,yes,no,,
Philadelphia,NS/BDW,Eastern Redback Salamander,Salamander,3/24/2020,The Hood Cemetery,The Hood Cemetery,terrestrial,field,yes,no,hard to tell habitat,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,5/12/2018,The Spring Gardens,The Spring Gardens,terrestrial,field,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,5/12/2018,The Spring Gardens,The Spring Gardens,terrestrial,field,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,4/25/2020,The Woodlands Community Garden,The Woodlands Community Garden,Terrestrial,Field,yes,no,eating a salamander,
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,10/8/2017,University of Pennsylvania,University of Pennsylvania,Terrestrial,Urban,yes,no,,
Philadelphia,BDW,American Toad,Frog,4/30/2020,Upper Roxborough Reservoir Preserve,Upper Roxborough Reservoir Preserve,terrestrial,wooded,yes,no,edge of Poquessing Valley Park in a neighborhood,
Philadelphia,BDW,American Toad,Frog,4/27/2020,Upper Roxborough Reservoir Preserve,Upper Roxborough Reservoir Preserve,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,7/4/2019,Upper Roxborough Reservoir Preserve,Upper Roxborough Reservoir Preserve,terrestrial,field,yes,no,,
Philadelphia,BDW,American Toad,Frog,6/1/2019,Upper Roxborough Reservoir Preserve,Upper Roxborough Reservoir Preserve,terrestrial,field,yes,no,,
Philadelphia,BDW,American Toad,Frog,3/28/2019,Upper Roxborough Reservoir Preserve,Upper Roxborough Reservoir Preserve,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,6/3/2018,Upper Roxborough Reservoir Preserve,Upper Roxborough Reservoir Preserve,terrestrial,field,yes,no,,
Philadelphia,NS/BDW,Common Five-lined Skink,Lizard,4/25/2020,Washington Avenue Green,Washington Avenue Green,Terrestrial,Field,yes,no,,
Philadelphia,NS/BDW,Common Five-lined Skink,Lizard,4/25/2020,Washington Avenue Green,Washington Avenue Green,Terrestrial,Field,yes,no,,
Philadelphia,NS/BDW,Common Five-lined Skink,Lizard,9/24/2019,Washington Avenue Green,Washington Avenue Green,Terrestrial,Field,yes,no,,
Philadelphia,NS/BDW,Common Five-lined Skink,Lizard,8/2/2019,Washington Avenue Green,Washington Avenue Green,Terrestrial,Road,yes,no,,
Philadelphia,NS/BDW,Common Five-lined Skink,Lizard,5/29/2019,Washington Avenue Green,Washington Avenue Green,Terrestrial,Field,yes,no,on a road,
Philadelphia,NS/BDW,Common Garter Snake,Snake,4/19/2020,Washington Avenue Green,Washington Avenue Green,Terrestrial,Field,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,7/24/2019,Washington Avenue Green,Washington Avenue Green,Terrestrial,Urban,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,7/4/2019,Washington Avenue Green,Washington Avenue Green,Terrestrial,Urban,yes,no,,
Philadelphia,NS/BDW,Eastern Ratsnake,Snake,5/28/2018,Washington Avenue Green,Washington Avenue Green,terrestrial,field,yes,no,,
Philadelphia,BDW,Eastern Ratsnake,Snake,5/28/2018,Washington Avenue Green,Washington Avenue Green,terrestrial,field,yes,no,,
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,Schuylkill Center for Environmental Education,Washington Avenue Green,Washington Avenue Green,Terrestrial,Field,yes,no,,
Philadelphia,BDW,American Toad,Frog,4/28/2019,Water Tower Recreation Center,Water Tower Recreation Center,terrestrial,field,yes,no,you called this matrix and suburban? Maybe you're missing this one and im missing the one on your sheet?,
Philadelphia,BDW,Green Frog,Frog,4/25/2020,Water Tower Recreation Center,Water Tower Recreation Center,aquatic,pond,yes,no,it looks like a pic of another screen / not sure this is accurate,
Philadelphia,BDW,Green Frog,Frog,4/28/2019,Water Tower Recreation Center,Water Tower Recreation Center,terrestrial,field,yes,no,pollywog pond,
Philadelphia,BDW,Green Frog,Frog,4/9/2019,Water Tower Recreation Center,Water Tower Recreation Center,terrestrial,field,yes,no,tadpole / picture is in a container of water,
Philadelphia,BDW,Green Frog,Frog,8/21/2018,Water Tower Recreation Center,Water Tower Recreation Center,terrestrial,field,yes,no,,
Philadelphia,NS/BDW,Eastern Redback Salamander,Salamander,4/26/2019,Water Tower Recreation Center,Water Tower Recreation Center,terrestrial,urban,yes,no,On Yellow Trail,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,10/7/2019,Water Tower Recreation Center,Water Tower Recreation Center,terrestrial,edge,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,8/20/2018,Water Tower Recreation Center,Water Tower Recreation Center,terrestrial,edge,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,10/7/2019,Water Tower Recreation Center,Water Tower Recreation Center,terrestrial,edge,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,8/20/2018,Water Tower Recreation Center,Water Tower Recreation Center,terrestrial,edge,yes,,,
Philadelphia,BDW,American Bullfrog,Frog,6/24/2018,WISSAHICKON VALLEY PARK,Saylor Grove,aquatic,pond,yes,no,,BLUE BELL PARK/WISSAHICKON
Philadelphia,BDW,American Bullfrog,Frog,6/10/2018,WISSAHICKON VALLEY PARK,Saylor Grove,aquatic,pond,yes,no,,BLUE BELL PARK/WISSAHICKON
Philadelphia,BDW,American Bullfrog,Frog,4/29/2019,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,aquatic,pond,yes,no,,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,American Bullfrog,Frog,5/3/2020,Wissahickon Valley park,Wissahickon Valley park,aquatic,pond,yes,no,,
Philadelphia,BDW,American Toad,Frog,6/4/2016,WISSAHICKON VALLEY PARK,Blue Bell Park,terrestrial,wooded,yes,no,,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,American Toad,Frog,5/2/2020,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,aquatic,stream,yes,no,,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,American Toad,Frog,5/1/2020,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,aquatic,stream,yes,no,,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,American Toad,Frog,8/16/2019,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,terrestrial,wooded,yes,no,,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,American Toad,Frog,6/17/2019,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,terrestrial,wooded,yes,no,,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,American Toad,Frog,6/15/2019,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,terrestrial,wooded,yes,no,,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,American Toad,Frog,5/22/2019,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,terrestrial,wooded,yes,no,,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,American Toad,Frog,5/7/2019,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,terrestrial,wooded,yes,no,,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,American Toad,Frog,4/29/2019,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,aquatic,creek,yes,no,,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,American Toad,Frog,4/26/2019,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,aquatic,pond,yes,no,several tadpoles in pond,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,American Toad,Frog,4/23/2019,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,aquatic,pond,yes,no,,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,American Toad,Frog,4/16/2019,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,terrestrial,wooded,yes,no,,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,American Toad,Frog,4/10/2019,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,aquatic,pond,yes,no,tadpole on finger,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,American Toad,Frog,4/9/2019,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,aquatic,pond,yes,no,,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,American Toad,Frog,4/30/2018,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,aquatic,pond,yes,no,,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,American Toad,Frog,8/16/2017,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,terrestrial,wooded,yes,no,,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,American Toad,Frog,4/9/2019,WISSAHICKON VALLEY PARK,Houston Meadow,aquatic,pond,yes,no,,WISSAHICKON VALLEY PARK
Philadelphia,BDW,American Toad,Frog,3/30/2019,WISSAHICKON VALLEY PARK,Houston Meadow,terrestrial,field,yes,no,,WISSAHICKON VALLEY PARK
Philadelphia,BDW,American Toad,Frog,10/13/2020,Wissahickon Valley Park,Wissahickon Valley Park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,5/4/2020,Wissahickon Valley park,Wissahickon Valley park,aquatic,creek,yes,no,,
Philadelphia,BDW,American Toad,Frog,5/2/2020,Wissahickon Valley park,Wissahickon Valley park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,4/27/2020,Wissahickon Valley Park,Wissahickon Valley Park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,4/10/2020,Wissahickon Valley park,Wissahickon Valley park,aquatic,pond,yes,no,,
Philadelphia,BDW,American Toad,Frog,4/9/2020,Wissahickon Valley Park,Wissahickon Valley Park,aquatic,pond,yes,no,,
Philadelphia,BDW,American Toad,Frog,4/8/2020,Wissahickon Valley Park,Wissahickon Valley Park,aquatic,pond,yes,no,,
Philadelphia,BDW,American Toad,Frog,4/7/2020,Wissahickon Valley park,Wissahickon Valley park,aquatic,creek,yes,no,multiple in pic,
Philadelphia,BDW,American Toad,Frog,4/6/2020,Wissahickon Valley park,Wissahickon Valley park,aquatic,creek,yes,no,,
Philadelphia,BDW,American Toad,Frog,10/13/2019,Wissahickon Valley park,Wissahickon Valley park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,9/17/2019,Wissahickon Valley park,Wissahickon Valley park,terrestrial,wooded,yes,no,looks like some kind of warehouse,
Philadelphia,BDW,American Toad,Frog,8/20/2019,Wissahickon Valley park,Wissahickon Valley park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,8/20/2019,Wissahickon Valley Park,Wissahickon Valley Park,terrestrial,wooded,yes,no,being eaten by a snake,
Philadelphia,BDW,American Toad,Frog,8/5/2019,Wissahickon Valley Park,Wissahickon Valley Park,terrestrial,edge,yes,no,,
Philadelphia,BDW,American Toad,Frog,6/30/2019,Wissahickon Valley park,Wissahickon Valley park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,6/14/2019,Wissahickon Valley park,Wissahickon Valley park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,4/28/2019,Wissahickon Valley park,Wissahickon Valley park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,4/27/2019,Wissahickon Valley park,Wissahickon Valley park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,4/26/2019,Wissahickon Valley park,Wissahickon Valley park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,4/18/2019,Wissahickon Valley park,Wissahickon Valley park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,7/27/2018,Wissahickon Valley park,Wissahickon Valley park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,5/15/2018,Wissahickon Valley park,Wissahickon Valley park,terrestrial,wooded,yes,no,road,
Philadelphia,BDW,American Toad,Frog,7/28/2017,Wissahickon Valley park,Wissahickon Valley park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,7/28/2016,Wissahickon Valley Park,Wissahickon Valley Park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Green Frog,Frog,5/2/2020,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,terrestrial,wooded,yes,no,,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,Green Frog,Frog,5/2/2020,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,terrestrial,field,yes,no,you said mt. airy,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,Green Frog,Frog,5/2/2020,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,terrestrial,wooded,yes,no,,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,Green Frog,Frog,5/2/2020,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,terrestrial,wooded,yes,no,looks like a field on map? / is this part of andorra meadow? ,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,Green Frog,Frog,4/25/2020,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,aquatic,pond,yes,no,,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,Green Frog,Frog,4/25/2020,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,terrestrial,wooded,yes,no,,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,Green Frog,Frog,9/3/2019,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,aquatic,pond,yes,no,pollywog pond nursery school,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,Green Frog,Frog,7/10/2019,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,terrestrial,wooded,yes,no,,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,Green Frog,Frog,6/28/2019,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,terrestrial,field,yes,no,pic looks like on the bank of a pond,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,Green Frog,Frog,6/28/2019,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,terrestrial,wooded,yes,no,Pic is on rock by pond,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,Green Frog,Frog,6/10/2019,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,terrestrial,wooded,yes,no,looks like a field on map?,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,Green Frog,Frog,4/29/2019,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,aquatic,pond,yes,no,,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,Green Frog,Frog,4/29/2019,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,aquatic,pond,yes,no,,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,Green Frog,Frog,4/26/2019,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,aquatic,pond,yes,no,edge of carpenter's woods,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,Green Frog,Frog,4/26/2019,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,aquatic,pond,yes,no,in a child's inspiration discovery thing,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,Green Frog,Frog,4/26/2019,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,aquatic,pond,yes,no,,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,Green Frog,Frog,4/10/2019,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,terrestrial,wooded,yes,no,,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,Green Frog,Frog,4/10/2019,WISSAHICKON VALLEY PARK,Wissahickon Environmental Center,terrestrial,wooded,yes,no,,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,BDW,Green Frog,Frog,5/3/2020,WISSAHICKON VALLEY PARK,Houston Meadow,terrestrial,wooded,yes,no,,WISSAHICKON VALLEY PARK
Philadelphia,BDW,Green Frog,Frog,7/20/2018,WISSAHICKON VALLEY PARK,Houston Meadow,terrestrial,wooded,yes,no,on wind dance pond trail,WISSAHICKON VALLEY PARK
Philadelphia,BDW,Green Frog,Frog,6/17/2018,WISSAHICKON VALLEY PARK,Houston Meadow,terrestrial,wooded,yes,no,Along Wissahickon Creek,WISSAHICKON VALLEY PARK
Philadelphia,BDW,Green Frog,Frog,5/4/2020,Wissahickon Valley park,Wissahickon Valley park,aquatic,creek,yes,,,
Philadelphia,BDW,Green Frog,Frog,5/3/2020,Wissahickon Valley park,Wissahickon Valley park,aquatic,stream,yes,no,,
Philadelphia,BDW,Green Frog,Frog,5/3/2020,Wissahickon Valley park,Wissahickon Valley park,aquatic,stream,yes,no,Along Wissahickon Creek / maybe part of wissahickon environmental learning center,
Philadelphia,BDW,Green Frog,Frog,7/28/2019,Wissahickon Valley park,Wissahickon Valley park,terrestrial,wooded,yes,no,pollywog pond,
Philadelphia,BDW,Green Frog,Frog,7/13/2019,Wissahickon Valley park,Wissahickon Valley park,aquatic,pond,yes,no,,
Philadelphia,BDW,Green Frog,Frog,7/7/2019,Wissahickon Valley park,Wissahickon Valley park,aquatic,pond,yes,no,,
Philadelphia,BDW,Green Frog,Frog,4/28/2019,Wissahickon Valley park,Wissahickon Valley park,aquatic,creek,yes,no,,
Philadelphia,BDW,Green Frog,Frog,4/28/2019,Wissahickon Valley park,Wissahickon Valley park,aquatic,creek,yes,no,,
Philadelphia,BDW,Green Frog,Frog,4/28/2019,Wissahickon Valley park,Wissahickon Valley park,aquatic,creek,yes,no,,
Philadelphia,BDW,Green Frog,Frog,4/28/2019,Wissahickon Valley park,Wissahickon Valley park,aquatic,creek,yes,no,,
Philadelphia,BDW,Green Frog,Frog,4/27/2019,Wissahickon Valley park,Wissahickon Valley park,aquatic,pond,yes,no,edge of carpenter's woods,
Philadelphia,BDW,Green Frog,Frog,4/18/2019,Wissahickon Valley park,Wissahickon Valley park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Green Frog,Frog,4/26/2018,Wissahickon Valley park,Wissahickon Valley park,aquatic,creek,yes,no,edge of houston meadows / guessing in a pond? Can't tell though,
Philadelphia,BDW,Green Frog,Frog,8/17/2017,Wissahickon Valley park,Wissahickon Valley park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Green Frog,Frog,4/20/2016,Wissahickon Valley park,Wissahickon Valley park,aquatic,creek,yes,no,,
Philadelphia,BDW,Green Frog,Frog,4/20/2016,Wissahickon Valley park,Wissahickon Valley park,aquatic,creek,yes,no,,
Philadelphia,BDW,Green Frog,Frog,4/20/2016,Wissahickon Valley park,Wissahickon Valley park,aquatic,creek,yes,no,,
Philadelphia,BDW,Green Frog,Frog,4/20/2016,Wissahickon Valley park,Wissahickon Valley park,aquatic,creek,yes,no,,
Philadelphia,BDW,Green Frog,Frog,4/20/2016,Wissahickon Valley park,Wissahickon Valley park,aquatic,creek,yes,no,,
Philadelphia,BDW,Green Frog,Frog,4/20/2016,Wissahickon Valley park,Wissahickon Valley park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Pickerel Frog,Frog,4/25/2020,Wissahickon Valley park,Wissahickon Valley park,terrestrial,wooded,yes,,,
Philadelphia,BDW,Pickerel Frog,Frog,4/25/2020,Wissahickon Valley park,Wissahickon Valley park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Pickerel Frog,Frog,4/7/2020,Wissahickon Valley park,Wissahickon Valley park,aquatic,pond,yes,no,,
Philadelphia,BDW,Pickerel Frog,Frog,10/13/2019,Wissahickon Valley park,Wissahickon Valley park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Pickerel Frog,Frog,6/9/2019,Wissahickon Valley park,Wissahickon Valley park,aquatic,creek,yes,no,,
Philadelphia,BDW,Pickerel Frog,Frog,10/21/2016,Wissahickon Valley park,Wissahickon Valley park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Pickerel Frog,Frog,4/20/2016,Wissahickon Valley park,Wissahickon Valley park,aquatic,creek,yes,no,,
Philadelphia,BDW,Pickerel Frog,Frog,4/20/2016,Wissahickon Valley park,Wissahickon Valley park,aquatic,creek,yes,no,makye Houston meadows?,
Philadelphia,BDW,Pickerel Frog,Frog,4/5/2015,Wissahickon Valley park,Wissahickon Valley park,aquatic,pond,yes,no,makye Houston meadows?,
Philadelphia,NS/BDW,Eastern Redback Salamander,Salamander,3/14/2020,WISSAHICKON VALLEY PARK,Blue Bell Park,terrestrial,wooded,yes,no,,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,NS/BDW,Eastern Redback Salamander,Salamander,11/3/2019,WISSAHICKON VALLEY PARK,Blue Bell Park,terrestrial,wooded,yes,no,Along Cobbs Creek / it's a baby!,CONNECTS TO WISSAHICKON VALLEY PARK
Philadelphia,NS/BDW,Eastern Redback Salamander,Salamander,11/3/2019,WISSAHICKON VALLEY PARK,Blue Bell Park,terrestrial,wooded,yes,no,Along Wissahickon Creek,CONNECTS TO WISSAHICKON VALLEY PARK
